1040,1616
1042,3343
1044,7053
1048,6004
1052,4121
1058,1879
1062,1078
1066,3294
1070,4431
1072,3209
1076,2048
1084,6643
1086,6093
1088,3379
1090,4029
1094,5350
1096,4371
1100,5138
1102,6864
1104,2273
1108,7078
1110,6016
1114,4862
1120,6376
1126,3672
1132,4202
1134,2675
1138,1740
1140,4339
1142,6407
1144,7083
1146,2746
1148,6042
1154,4329
1156,5974
1158,6939
1160,2994
1162,6610
1166,5729
1168,6717
1172,5587
1174,6592
1176,3606
1178,6322
1184,4316
1190,6112
1192,1325
1194,5919
1198,5758
1200,5297
1206,6019
1214,5233
1218,1963
1220,5982
1224,4482
1226,3783
1232,5446
1234,2276
1238,5849
1240,5802
1244,1368
1246,5619
1250,6632
1252,2327
1262,3633
1264,1046
1268,6792
1278,2972
1284,5920
1288,4769
1294,6731
1298,6440
1300,2974
1306,6933
1308,5310
1312,4417
1314,6170
1320,3910
1322,5726
1324,4324
1330,4465
1334,5340
1336,3079
1342,3101
1346,3374
1348,3695
1352,7040
1358,3244
1370,4149
1374,4026
1376,5558
1380,3560
1382,6622
1386,4875
1388,6406
1390,6415
1394,3091
1396,6138
1400,3759
1402,6895
1406,6571
1408,3497
1410,3782
1416,6498
1418,4025
1422,7121
1426,2212
1428,6352
1442,6450
1448,4985
1456,4281
1460,3275
1464,5442
1466,4260
1468,1889
1472,6902
1474,4418
1482,6209
1486,5341
1496,6651
1498,7013
1500,3566
1506,839
1512,3855
1514,5689
1516,2460
1518,4080
1520,4318
1522,6635
1524,6930
1530,2584
1534,1627
1538,5226
1540,2933
1542,4782
1544,1620
1546,2263
1548,5827
1552,4681
1558,1758
1560,3162
1562,6041
1568,4052
1570,6246
1576,4449
1580,2189
1582,6666
1584,6834
1592,5145
1594,6633
1596,6676
1600,4567
1604,6358
1608,7020
1614,3257
1618,3987
1622,1316
1626,187
1628,6522
1632,6910
1638,3158
1640,3690
1644,6214
1648,5147
1650,4947
1652,3844
1654,6627
1658,3657
1660,3631
1662,2638
1664,6386
1666,6585
1668,3815
1674,2187
1676,6244
1678,5612
1680,3285
1684,6775
1686,4593
1688,963
1690,5160
1692,4499
1702,2442
1712,1918
1714,6391
1718,6661
1724,6033
1726,5255
1728,2781
1732,5773
1734,3788
1738,6176
1742,7109
1744,5901
1750,6922
1752,6079
1754,5103
1756,4123
1760,6326
1762,6221
1764,5253
1770,2349
1772,4578
1774,6914
1776,4565
1778,4159
1786,2722
1788,3780
1790,1906
1794,5967
1804,3989
1808,5004
1810,6872
1812,6770
1814,1999
1818,3556
1820,6496
1822,5126
1836,3463
1838,5189
1840,2087
1842,5980
1844,5526
1846,5674
1848,3889
1850,5616
1856,3448
1862,5283
1872,868
1874,1270
1876,6763
1882,6356
1886,5354
1892,2532
1894,4484
1896,5593
1898,7001
1900,3228
1904,6963
1910,5273
1914,6975
1916,3432
1922,1586
1924,7085
1932,2314
1936,4279
1940,3010
1942,6949
1944,4935
1946,6815
1948,5464
1950,1082
1956,3682
1960,3032
1962,4487
1964,6838
1966,6537
1970,6156
1974,6024
1978,3831
1980,6380
1982,3129
1984,3282
1986,5101
1988,3805
1994,5966
1996,5506
2000,3701
2004,7051
2010,4605
2014,5347
2016,5417
2020,5568
2022,6150
2024,1556
2026,6483
2028,6702
2030,5765
2034,6660
2036,6603
2042,5421
2044,6282
2054,3300
2056,2778
2060,1189
2062,6315
2064,5063
2066,5894
2068,3036
2072,5366
2076,3128
2078,5406
2082,4256
2086,5122
2088,3345
2090,4107
2092,5046
2094,5389
2096,6565
2098,4196
2102,3436
2106,6152
2110,2892
2112,5881
2114,2719
2116,3856
2120,6563
2124,4133
2126,3900
2130,2937
2138,6675
2142,5124
2146,2468
2150,4704
2158,1926
2162,5263
2180,6389
2182,5538
2186,6674
2200,1436
2204,5502
2208,2061
2214,6799
2218,5503
2220,5721
2222,4289
2224,5304
2226,4853
2234,3313
2236,3874
2238,1657
2242,5780
2244,3102
2248,6505
2254,6981
2256,5519
2258,5566
2270,6153
2284,5433
2288,4204
2290,132
2298,2720
2300,3469
2306,3304
2320,3391
2326,2416
2330,4412
2334,6384
2344,5198
2348,3775
2352,7115
2360,4940
2362,5649
2366,4128
2370,4579
2372,206
2378,6003
2398,3203
2400,6048
2402,6239
2408,4284
2410,2736
2420,2392
2426,4859
2436,3752
2438,5392
2440,4887
2444,5753
2462,4451
2464,3915
2472,3641
2474,3412
2476,4705
2478,6798
2480,5870
2482,1934
2486,6271
2492,3186
2504,2846
2506,6404
2508,6296
2518,4732
2520,3198
2526,4679
2528,4053
2538,6025
2542,5685
2550,6334
2552,3269
2554,6445
2556,2952
2582,5970
2596,3190
2604,3388
2612,5196
2614,2332
2616,3799
2618,3700
2650,4049
2652,5662
2662,3521
2666,2848
2668,5638
2676,5731
2692,4461
2694,4238
2696,6865
2700,2376
2704,3777
2710,5435
2712,4852
2726,5539
2728,6405
2738,7111
2742,4914
2748,5444
2758,4067
2760,5682
2784,4275
2790,4812
2800,4842
2806,5669
2832,4587
2834,4365
2836,3127
2840,6945
2844,531
2864,7098
2872,6253
2878,6435
2886,4463
2902,3246
2904,6155
2916,891
2924,4533
2934,5039
2948,3967
2956,4584
2958,6844
2960,310
2962,4433
2986,7022
2988,3025
2990,3425
2996,5795
2998,3005
3004,3131
3012,3297
3016,5208
3018,5590
3022,1670
3026,3723
3038,4176
3042,5697
3046,4910
3062,3531
3078,4428
3082,1384
3084,5834
3092,1598
3094,5898
3108,5300
3112,5491
3134,901
3140,4876
3146,5000
3172,5106
3192,3457
3216,3557
3232,5028
3238,5746
3240,5735
3254,3133
3258,6421
3270,6874
3278,1328
3280,6159
3290,3408
3296,7117
3302,4641
3310,6218
3314,5845
3324,4747
3340,405
3360,4084
3372,3729
3376,5373
3380,3470
3392,4632
3404,3984
3414,4086
3420,5486
3430,2497
3438,3072
3450,6270
3454,5423
3458,5485
3464,5017
3468,4467
3476,6997
3482,4849
3492,2950
3498,5243
3502,2137
3504,1414
3508,4594
3520,6941
3532,3601
3540,6715
3542,6022
3544,1157
3548,5814
3558,6432
3564,4306
3576,1884
3590,6992
3596,606
3598,5109
3602,1575
3614,2419
3620,4995
3630,6808
3632,1954
3634,5023
3638,7057
3642,3897
3644,6071
3646,5256
3650,4283
3652,4240
3656,5041
3658,3758
3668,7088
3670,6657
3676,2791
3688,5551
3702,7064
3714,1164
3718,3268
3720,6424
3724,5412
3726,5554
3728,6756
3732,7118
3738,5394
3742,5127
3754,6829
3756,4257
3768,4581
3772,6896
3776,4774
3784,6801
3786,6325
3790,6967
3792,4376
3796,4119
3798,5656
3800,6104
3808,432
3820,5149
3824,6842
3826,5472
3828,5918
3830,6740
3832,4506
3836,3507
3838,5672
3842,5434
3850,4713
3852,4508
3858,7030
3860,7067
3864,6436
3892,3960
3906,6388
3914,5823
3928,5615
3936,5783
3940,4338
3942,4092
3950,6752
3958,4169
3972,1909
3982,4124
3986,4757
3996,6628
4004,6260
4006,5047
4016,6931
4028,5364
4032,6446
4042,3373
4046,6057
4060,3524
4062,2285
4064,6064
4076,5487
4078,4899
4098,6283
4100,4352
4102,5719
4108,6588
4112,5631
4114,6347
4116,3322
4122,6513
4146,5748
4158,5443
4166,5391
4168,6612
4170,4698
4184,4611
4188,4212
4198,4765
4200,5581
4208,5369
4214,3034
4218,4718
4220,3199
4222,4296
4228,2345
4232,4523
4242,5601
4250,3085
4264,6858
4268,6810
4274,6940
4276,6791
4286,1965
4298,6727
4302,6144
4308,6645
4310,6371
4312,6373
4334,5453
4342,4536
4354,4012
4364,6559
4366,4994
4368,6163
4370,4938
4382,5113
4386,5946
4398,4458
4404,5242
4408,6539
4410,1883
4414,5179
4424,3097
4426,7046
4436,2424
4452,5890
4460,4331
4462,4752
4464,5891
4466,5553
4468,4794
4472,5430
4498,7080
4502,4847
4520,2590
4524,6336
4528,6008
4538,5934
4540,6306
4572,4936
4574,3175
4576,6654
4586,4671
4590,1005
4600,3009
4628,6492
4630,1433
4636,5098
4642,6583
4644,4656
4660,5036
4664,5100
4668,5271
4672,4041
4680,6147
4696,2195
4710,493
4740,5766
4742,6602
4746,5533
4756,2282
4762,6329
4764,673
4768,6413
4800,6374
4824,1747
4828,6294
4838,6500
4844,5646
4846,5342
4860,6647
4874,1781
4898,7101
4902,6359
4908,3052
4922,3418
4932,6947
4948,6846
4956,5308
4962,6979
4972,5413
4974,6248
4978,1859
4992,5270
5010,2071
5018,6185
5022,5382
5024,6888
5034,5327
5048,1624
5052,5451
5056,5875
5060,7119
5078,4980
5086,1116
5104,6659
5136,3992
5148,3210
5156,7009
5162,5761
5164,6491
5166,6819
5178,3452
5200,3065
5204,6333
5212,5388
5216,6215
5224,5675
5228,6131
5240,6148
5244,3969
5264,5794
5274,6965
5276,6797
5296,6637
5302,7074
5326,5791
5328,6411
5334,3806
5358,4583
5386,6206
5396,6416
5410,6847
5414,6205
5420,3518
5432,4916
5438,4137
5440,5741
5448,6677
5452,2107
5454,6960
5458,4793
5474,6722
5484,6646
5488,5594
5490,6442
5494,3739
5508,689
5516,5338
5540,6788
5542,6830
5574,7110
5604,3435
5610,5818
5676,6880
5680,6265
5684,6164
5686,2949
5688,3475
5700,6014
5704,3124
5706,4507
5710,6151
5732,6199
5792,4056
5798,994
5808,5183
5820,4014
5848,7108
5858,6590
5860,5787
5862,6299
5868,1201
5882,5693
5902,6732
5916,2975
5942,2293
5968,3154
5976,6889
5984,4728
5986,2845
5992,759
6010,4816
6012,6599
6020,6520
6030,7112
6034,6096
6062,5584
6070,6943
6072,7091
6084,4173
6090,6925
6092,3731
6094,5133
6102,3748
6110,5428
6116,6026
6118,6718
6126,6804
6132,6903
6142,5393
6178,5367
6192,6712
6194,2992
6224,5374
6242,6300
6250,5419
6254,6434
6262,5899
6278,4421
6320,7069
6360,5422
6362,6891
6394,6461
6418,3750
6428,5842
6444,6663
6448,6449
6458,6980
6462,3760
6464,2928
6474,6076
6480,7075
6482,5979
6486,4884
6488,2013
6494,7024
6518,5541
6526,6853
6530,7073
6556,6193
6606,7084
6608,2466
6638,2267
6682,2709
6694,6921
6704,2796
6708,5333
6726,4949
6736,2877
6750,6955
6762,6284
6774,6753
6780,6899
6790,5857
6802,2529
6820,6918
6850,6087
6868,5841
6870,7043
6890,7033
6894,7065
6916,7054
6932,6716
6956,3867
6998,6969
7048,4094
7060,5969
7062,4126
7106,2239
1,3235
3,5550
11,6536
13,6553
17,3456
19,3325
21,6554
23,1567
27,155
33,6114
35,3202
37,1682
39,742
41,5377
43,5872
49,6216
51,395
53,6489
55,5621
59,6656
61,2626
65,4987
67,6469
69,3716
71,4663
73,5351
75,6137
77,3272
81,5624
83,5810
85,417
91,3781
93,7007
95,763
97,4820
101,5398
103,6618
105,3613
107,6961
109,1492
111,4497
113,527
121,6886
123,1630
125,5642
127,5346
133,6982
137,195
143,6871
147,7023
149,5247
151,2941
153,4363
161,5322
163,5352
165,5331
167,6337
171,2271
173,6631
175,4904
177,6345
181,5050
183,48
185,2654
189,552
191,2517
193,1880
197,6785
201,6730
207,6893
211,4439
213,5576
217,5611
219,227
223,549
229,5690
233,5040
237,5805
239,4415
241,2633
243,6533
245,756
247,6738
249,3400
253,6948
255,863
257,6443
259,2168
261,6502
263,2919
265,5909
267,3774
271,5400
275,3586
277,2636
279,5900
281,1609
283,5725
285,1831
291,5605
301,4869
303,4700
309,4950
311,3624
315,5743
321,2815
331,2399
335,2822
339,5877
343,4928
345,4151
351,818
353,3813
363,6719
365,4725
377,3490
383,3757
385,4634
393,7004
397,6493
399,6959
401,4841
403,2913
407,1259
409,6512
411,5577
413,5305
415,936
423,2880
431,6985
433,4809
437,4983
439,1533
441,5709
443,2882
445,6723
447,2483
449,4290
451,6952
457,6101
463,4952
465,4685
469,5515
479,4815
481,2386
483,5495
485,6928
487,2664
489,5445
499,1008
501,6525
507,6289
511,4530
517,7072
523,564
535,2978
539,6234
541,5390
543,6275
545,3927
547,5096
551,2574
553,5815
555,3484
559,6154
561,2385
565,4425
567,5062
569,6545
573,6210
579,2217
581,7052
583,4476
585,7066
587,2926
591,5606
595,5032
601,3421
603,6217
607,5532
609,1013
615,2624
621,4968
627,2456
631,3104
637,669
639,4091
641,5207
643,6091
645,2495
647,2713
653,972
657,3684
665,4131
667,934
675,6447
677,4469
683,5762
685,6045
687,1129
695,2209
697,5192
699,5477
701,5639
705,4808
713,7113
719,6609
721,221
723,5512
725,6596
727,6857
733,5186
735,823
737,6568
741,5836
743,6699
745,5375
749,3110
753,4081
775,5738
777,6047
783,4727
785,3320
787,2511
789,6001
793,3821
799,5718
803,4547
805,2828
807,3424
809,2884
811,2683
813,6861
815,2912
817,7029
821,5928
827,3253
829,5282
831,7061
837,3893
841,999
845,4010
847,3811
851,1210
853,5514
857,4190
859,7003
869,6344
873,7107
875,3295
877,5180
881,5411
883,6841
885,4703
893,4454
907,2702
909,3138
911,2865
917,4589
919,7014
921,4477
925,6541
927,4480
929,1404
933,6884
935,3321
937,4905
939,1186
941,1765
943,2303
945,5409
947,2503
949,5865
951,1059
953,4068
955,4148
957,6591
959,5797
961,1197
965,5415
969,6843
971,6180
973,6741
987,7077
993,5839
995,3213
997,6277
1003,6734
1007,4712
1009,623
1015,3730
1017,1304
1027,4624
1029,2365
1033,4760
1037,3037
1041,5653
1043,5165
1045,6954
1047,6117
1049,6856
1053,6700
1063,2391
1069,5496
1077,4356
1079,2341
1081,1395
1083,6046
1085,3961
1087,1236
1089,6812
1091,3241
1097,2246
1099,6308
1101,2537
1103,7105
1105,2184
1107,5884
1111,3933
1113,2931
1117,5698
1119,6907
1121,3041
1123,6555
1125,4450
1127,5361
1133,2507
1135,1655
1137,4791
1141,4244
1143,4544
1145,3090
1147,5927
1149,3741
1151,3846
1155,5312
1161,5359
1163,2918
1165,6972
1167,6370
1169,6728
1173,2693
1175,6115
1183,474
1187,6544
1191,2215
1205,5987
1207,1931
1213,2733
1217,5824
1219,6806
1227,6851
1229,6586
1231,7103
1233,1444
1239,3061
1245,4295
1249,2316
1253,5926
1255,4285
1265,3334
1267,4390
1269,7090
1271,1852
1273,1449
1275,6467
1277,2295
1279,1536
1283,6882
1287,4183
1293,4375
1295,3661
1301,6794
1303,3259
1311,2930
1313,454
1317,4153
1319,6529
1321,6181
1323,6255
1327,7021
1329,5555
1331,5387
1333,4348
1335,4665
1339,5799
1341,3362
1343,5402
1345,3008
1347,3891
1351,3087
1353,2359
1355,2333
1357,6764
1361,2814
1363,5188
1369,4591
1371,4017
1375,3015
1381,2448
1385,7122
1391,6313
1393,6222
1397,2450
1399,4958
1401,5011
1403,5460
1407,2793
1409,1646
1411,5691
1415,6425
1419,2897
1425,6466
1427,5407
1429,4272
1431,2744
1441,4724
1445,3261
1447,3935
1453,5015
1455,6459
1457,4304
1459,5570
1461,5379
1463,4150
1465,2394
1467,6538
1469,4315
1473,6615
1475,6078
1477,4459
1481,6821
1483,4161
1485,4867
1487,7099
1495,4891
1497,2907
1501,4934
1509,5737
1515,7102
1519,3076
1523,6689
1527,2838
1529,4303
1541,5057
1547,5348
1549,5140
1551,6409
1553,5049
1555,3647
1557,2909
1563,6160
1565,6840
1569,3086
1571,3595
1577,5202
1579,4739
1587,2963
1591,7044
1593,6681
1595,5832
1597,4744
1599,6696
1601,6029
1603,5727
1605,4245
1607,5252
1611,5924
1613,2002
1615,5629
1617,4519
1621,2656
1623,2809
1625,3444
1629,2331
1631,5687
1633,4823
1635,3349
1637,6629
1641,3771
1643,5907
1649,6053
1659,3403
1661,5337
1663,2997
1667,5467
1669,5288
1671,2519
1673,6390
1679,5647
1681,2252
1683,6887
1689,1535
1695,1051
1699,5439
1701,2467
1705,2521
1709,3368
1713,1863
1715,2131
1719,4817
1721,6898
1723,6769
1725,4751
1731,3522
1733,4919
1735,4330
1737,3386
1739,6307
1743,2581
1751,4191
1753,5128
1755,4215
1757,2323
1759,2304
1763,6331
1767,2944
1775,6398
1777,6996
1785,4979
1787,3346
1789,5912
1793,6913
1795,5511
1797,3872
1799,4621
1803,6484
1805,2594
1807,6061
1809,2358
1811,4880
1819,2447
1821,6706
1827,2516
1829,2429
1833,4261
1837,6038
1839,6744
1847,2852
1855,3096
1857,7008
1861,5130
1867,3350
1869,6869
1871,2548
1885,4780
1887,2816
1893,6397
1897,6037
1899,6569
1901,4393
1903,5768
1907,6504
1915,2166
1919,6429
1933,2484
1935,2566
1943,4930
1945,3150
1947,6831
1949,2858
1955,1925
1959,6984
1967,4130
1971,3948
1977,5817
1981,5749
1983,4873
1985,4971
1987,5831
1989,2888
1991,2262
1993,4174
1995,2899
2003,1813
2007,6733
2015,5132
2019,3912
2021,6564
2023,4167
2029,4474
2031,3691
2033,5854
2035,533
2037,1717
2041,7125
2043,2922
2049,6944
2051,3966
2053,4818
2055,3451
2057,3218
2059,4015
2063,6816
2065,4798
2067,6534
2069,6074
2077,3050
2079,3068
2081,3577
2085,7120
2089,4890
2091,4559
2093,5268
2095,4614
2099,6582
2101,5859
2111,4826
2117,6737
2119,2794
2121,6082
2123,2291
2125,4337
2127,2732
2129,5210
2139,3721
2141,3976
2145,3342
2147,4897
2149,5158
2151,2525
2157,4293
2159,6765
2161,6909
2171,2228
2173,4409
2175,3679
2179,2396
2181,6350
2183,6095
2197,5776
2213,2889
2219,2406
2223,3628
2243,6452
2245,2294
2247,6238
2249,4592
2257,5873
2259,4374
2265,4568
2275,6989
2277,6906
2279,6877
2281,5105
2297,6860
2299,3387
2315,3193
2329,5652
2339,6693
2347,490
2353,3988
2357,2730
2361,5598
2363,4135
2367,3902
2369,4990
2371,1969
2375,6957
2381,4886
2387,3264
2389,2989
2395,3931
2397,3356
2403,3298
2409,5469
2413,2588
2415,5163
2423,6620
2425,3180
2437,2894
2439,6366
2441,205
2451,4065
2453,5077
2455,4924
2457,5289
2475,5161
2477,6698
2481,7082
2485,4267
2487,3591
2489,5892
2493,3862
2499,2804
2501,6111
2505,5404
2513,5530
2515,2680
2523,1890
2533,6236
2535,4789
2539,6531
2547,3722
2553,1349
2555,3605
2557,1990
2563,1639
2577,6099
2583,5090
2585,5724
2595,6839
2599,5466
2605,3552
2607,3819
2611,2945
2623,5651
2629,6672
2639,1364
2641,6348
2649,1878
2653,6065
2655,224
2657,3348
2661,5579
2663,4423
2665,3580
2669,6667
2671,5152
2673,6497
2677,4607
2681,5569
2691,5042
2695,6836
2697,3020
2701,2463
2703,5463
2705,4075
2711,1566
2715,6848
2723,4072
2725,3512
2727,5981
2729,3746
2731,5234
2735,6009
2737,5303
2745,6323
2755,6900
2759,5259
2763,3778
2767,5061
2775,4595
2779,5673
2785,3745
2787,3488
2789,5589
2799,1748
2807,4652
2811,231
2817,1177
2831,6392
2837,4230
2843,3344
2851,6546
2857,678
2859,3868
2867,5076
2869,5029
2871,1337
2879,3058
2881,5777
2883,3525
2885,5070
2887,5978
2895,3535
2903,4986
2917,5591
2921,5002
2923,6190
2925,3055
2943,6395
2953,5395
2957,3801
2961,2364
2967,4292
2987,6897
2993,4470
2999,3141
3007,4270
3011,4616
3013,5025
3017,519
3019,6748
3031,4539
3033,4001
3035,3710
3047,5812
3049,4199
3051,5174
3057,4226
3067,3589
3083,5201
3089,4509
3095,4282
3107,6658
3115,408
3117,4136
3119,5260
3123,6453
3137,5521
3143,5468
3151,5290
3161,5715
3163,6231
3169,4341
3173,5531
3177,5778
3185,4211
3187,5994
3189,2027
3211,6340
3217,5599
3219,4054
3225,2932
3227,5479
3237,6227
3243,4437
3249,3878
3255,1242
3263,3991
3277,1550
3279,3396
3283,4225
3293,2172
3315,5285
3317,4210
3319,5475
3329,2580
3333,1031
3337,4870
3351,6173
3357,6988
3367,3493
3369,4314
3375,6318
3385,3440
3395,2011
3397,3870
3399,5931
3409,3793
3417,6678
3419,5613
3439,4325
3453,6942
3465,5666
3467,6475
3473,7114
3479,4143
3485,739
3489,6757
3491,6814
3495,4566
3499,6761
3517,4738
3527,6056
3537,3968
3539,6314
3545,5075
3547,5740
3549,6167
3551,4939
3559,4494
3567,4344
3569,5944
3573,5914
3581,6208
3583,577
3585,6773
3599,2018
3615,5246
3625,5520
3629,5471
3635,6188
3643,6597
3645,5888
3651,1961
3653,7031
3655,4856
3671,5809
3673,6321
3681,6688
3685,5730
3687,1791
3689,5645
3699,4483
3703,5298
3707,5262
3709,5804
3711,4513
3713,7041
3719,2808
3725,5510
3727,1843
3735,3662
3743,6264
3749,491
3753,5632
3761,5168
3765,5360
3773,1957
3795,6746
3803,1773
3829,5080
3835,5330
3837,7116
3841,4618
3845,6040
3847,3943
3857,7036
3859,6060
3861,5008
3869,3925
3871,4761
3875,5095
3879,4420
3899,5245
3903,6465
3905,6705
3917,5716
3921,6058
3929,6123
3937,3621
3939,2170
3945,4702
3955,2073
3957,4708
3959,4623
3965,6172
3971,2977
3975,4518
3995,2541
3997,3181
4003,5492
4011,4556
4013,5702
4027,5609
4033,4854
4035,4711
4061,5144
4071,4380
4073,5957
4077,5906
4079,6119
4085,4262
4089,4422
4093,1704
4099,4716
4101,4989
4109,3663
4117,4748
4127,5205
4129,4377
4141,4549
4145,5069
4155,1826
4165,4213
4171,4629
4177,5915
4187,5543
4195,4777
4203,5349
4205,4959
4221,681
4223,2153
4227,4929
4229,3401
4233,2689
4237,6377
4247,931
4253,6290
4271,4358
4287,6686
4291,5182
4299,3863
4305,6316
4307,5655
4309,5092
4311,5855
4319,5424
4327,4799
4335,6968
4347,6833
4349,1021
4351,6835
4357,5155
4381,5250
4383,4863
4387,6302
4395,4647
4413,6743
4419,6958
4429,5925
4445,4674
4475,5667
4479,6991
4485,6451
4491,5497
4493,5745
4527,5473
4529,3160
4535,4839
4545,4872
4557,5426
4561,6128
4585,4717
4597,6184
4601,5607
4617,6787
4625,5641
4631,6295
4639,6256
4649,6867
4669,6642
4683,5876
4689,3568
4693,5316
4695,4113
4699,5313
4707,6754
4737,5829
4741,5879
4743,5073
4745,4850
4753,3153
4755,5199
4759,2805
4771,3880
4773,2155
4819,6237
4833,5782
4843,1938
4861,6648
4877,6919
4909,6054
4915,6243
4921,3763
4933,6018
4937,4209
4943,6987
4945,6577
4951,4038
4955,4981
4969,5938
4973,6011
4991,5789
5001,5006
5013,5960
5027,5630
5033,5790
5035,5272
5051,6000
5053,6634
5059,2573
5065,6438
5085,6007
5091,4219
5117,6183
5125,2825
5135,3449
5141,4444
5173,5295
5181,6911
5185,5143
5191,899
5193,6613
5209,788
5211,6854
5223,6742
5225,6664
5241,7025
5251,2540
5261,6535
5279,6614
5293,7087
5299,7037
5301,7010
5309,4070
5321,5775
5343,1035
5345,6639
5353,3167
5365,6759
5385,6353
5459,6412
5461,6338
5465,6135
5481,7047
5493,1170
5509,1179
5513,6129
5537,4140
5565,6600
5567,5714
5573,3797
5575,5650
5657,6974
5659,6579
5671,5852
5683,6543
5705,5903
5723,5956
5739,6768
5759,1237
5767,3371
5779,3840
5793,1039
5803,6203
5813,3266
5819,6023
5825,6354
5833,7070
5835,6168
5853,6796
5863,6650
5871,6542
5887,5905
5893,5995
5897,2667
5911,7045
5923,3384
5929,2740
5937,5947
5939,2193
5941,6578
5949,5945
5951,4097
5953,5146
5961,6962
5963,1727
5965,3363
5999,6379
6027,4788
6049,4913
6055,6140
6059,6279
6069,2645
6073,6431
6075,6917
6081,6776
6089,1997
6103,6196
6109,2849
6121,6665
6127,5830
6145,6782
6165,3075
6175,5110
6179,6567
6187,5478
6189,2862
6191,879
6207,1484
6211,3070
6213,4456
6219,7015
6225,6268
6247,5064
6257,2833
6263,5781
6293,6845
6301,5557
6319,6953
6339,4977
6355,5552
6357,6426
6363,5703
6365,3239
6385,4490
6387,3462
6403,4925
6419,5952
6439,4406
6441,6506
6455,6837
6471,6077
6479,5236
6507,6986
6515,3706
6561,3692
6573,4892
6575,5079
6595,5215
6611,6747
6619,5840
6621,6876
6623,4868
6641,1528
6653,6885
6697,6562
6701,2201
6707,5806
6729,5523
6745,2009
6777,7012
6783,6305
6789,3708
6811,7000
6823,6990
6827,6687
6859,5450
6873,5993
6883,7002
6901,5580
6929,5269
6935,1011
6937,3930
6971,6136
6993,6280
7081,6926
7093,6755
